DATAFLOW,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,MEASURE,Measure,CHANNEL,Channel,MODALITY,Modality,FLOW_TYPE,Flow type,PRICE_BASE,Price base,MD_DIM,Drilldown dimension,MD_ID,Microdata ID,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,DONOR_AGENCY,Donor agency,OECD_ID,OECD ID,DONOR_PROJECT_ID,Donor project ID,REGION,Region,INCOME_GROUP,Income group,CHANNELDELIVERY_CODE,Channel of delivery code,CHANNELDELIVERY_NAME,Channel of delivery name,CATEGORY_CODE,Category code,CATEGORY_NAME,Category name,FINANCETYPE_CODE,FinanceType code,FINANCETYPE_NAME,FinanceType name,BIMULTI_CODE,BiMulti code,SHORT_DESCRIPTION,Short description,PROJECT_TITLE,Project title,LONG_DESCRIPTION,Long description,SDG_FOCUS,SDG focus,GENDER_EQUALITY,Gender equality,ENVIRONMENT,Environment,GOVERNANCE,Governance,RMNCH,RMNCH,DRR,DRR,NUTRITION,Nutrition,DISABILITY,Disability,BIODIVERSITY,Biodiversity,CLIMATE_MITIGATION,Climate mitigation,CLIMATE_ADAPTATION,Climate adaptation,DESERTIFICATION,Desertification,AMOUNT_TIED,Amount tied,AMOUNT_UNTIED,Amount untied,AMOUNT_PARTIALLY_UNTIED,Amount partially untied,NATURE_OF_SUBMISSION,Nature of submission,PSIFLAG_CODE,PSI flag,PSIFLAG_NAME,PSI Flag name
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TUN","Tunisia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",789.180652,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","NGA","Nigeria","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1526.596738,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MRT","Mauritania","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",140.433697,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","NER","Niger","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",543.8251,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MUS","Mauritius","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",68.518332,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ZWE","Zimbabwe","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",537.94172,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ERI","Eritrea","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",7.779899,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","STP","Sao Tome and Principe","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",36.706643,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SLE","Sierra Leone","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",178.016815,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","RWA","Rwanda","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",657.888267,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","NAM","Namibia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",317.171037,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SEN","Senegal","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",905.529793,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SOM","Somalia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1486.037961,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SHN","Saint Helena","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",50.795127,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SDN","Sudan","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1400.235067,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","DJI","Djibouti","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",69.931769,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SSD","South Sudan","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1206.30255,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TZA","Tanzania","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1141.056781,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","UGA","Uganda","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1126.651293,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SWZ","Eswatini","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",76.611267,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","TGO","Togo","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",244.443029,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ZMB","Zambia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",735.494816,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BFA","Burkina Faso","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",643.050684,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","CUB","Cuba","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",86.963085,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GTM","Guatemala","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",355.913357,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","F6_X","Sub-Saharan Africa unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",2622.281908,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","DOM","Dominican Republic","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",305.722797,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","HTI","Haiti","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",726.265151,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SLV","El Salvador","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",309.053342,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BLZ","Belize","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",17.205968,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","JAM","Jamaica","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",73.388432,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","HND","Honduras","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",419.818526,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","PAN","Panama","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",366.916766,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ARG","Argentina","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",40.194137,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MEX","Mexico","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",904.218267,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","DMA","Dominica","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",4.165057,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GRD","Grenada","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",4.661835,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","LCA","Saint Lucia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",11.479232,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BOL","Bolivia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",186.039695,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","NIC","Nicaragua","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",72.254645,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","VCT","Saint Vincent and the Grenadines","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",7.089962,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","MSR","Montserrat","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",53.909723,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","A5_X","Central America and the Caribbean unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",87.514571,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","COL","Colombia","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1511.210513,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","BRA","Brazil","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",690.885271,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","F_X","Africa unspecified","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",1956.022948,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","GUY","Guyana","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",105.729988,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","SUR","Suriname","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",4.198289,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","PRY","Paraguay","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",124.054543,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","VEN","Venezuela","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",283.802944,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.5),"CRS: Creditor Reporting System (flows) [cloud replica]",I,"DAC","DAC countries","ECU","Ecuador","1000","All sectors","100","Official Development Assistance","_T","All channels","_T","All modalities","D","Disbursements","Q","Constant prices","_T","Aggregate","0",,"USD","US dollar",2024,"2024",474.864594,,2023,,"A","Normal value","6","Millions","3","Three",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
